Intensity Level,Direction,Ground Motion ID,story 1,story 2,story 3,story 4,story 5,story 6,story 7,story 8,story 9,story 10,story 11,story 12,story 13,story 14,story 15,story 16,story 17,story 18,story 19,story 20,story 21,story 22,story 23,story 24,story 25,story 26,story 27,story 28,story 29,story 30,story 31,story 32,story 33,story 34,story 35,story 36,story 37,story 38,story 39,story 40,story 41,story 42,story 43,story 44,story 45,story 46
MCEB,X,9,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603,0.000776603
MCEB,X,10,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861,0.000170861
MCEB,X,11,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066,0.000600066
MCEB,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCEB,Y,2,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05,8.23E-05
MCEB,Y,3,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598,0.00049598
MCEB,Y,4,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973,0.000250973
MCEB,Y,5,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671,0.00056671
MCEB,Y,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCEB,Y,7,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557,0.000278557
MCEB,Y,8,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319,0.00010319
MCEB,Y,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCEB,Y,10,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717,0.000179717
MCEB,Y,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBED,X,1,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858,0.001696858
DBED,X,2,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373,0.000935373
DBED,X,3,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956,0.000948956
DBED,X,4,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333,0.000547333
DBED,X,5,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411,0.002636411
DBED,X,6,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05
DBED,X,7,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193,0.00060193
DBED,X,8,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434,0.000349434
DBED,X,9,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868,0.000509868
DBED,X,10,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218,0.001413218
DBED,X,11,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165,0.001190165
DBED,Y,1,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061,0.001177061
DBED,Y,2,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705,0.000695705
DBED,Y,3,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146,0.001027146
DBED,Y,4,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593,0.000979593
DBED,Y,5,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108,0.001605108
DBED,Y,6,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582,0.001315582
DBED,Y,7,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05
DBED,Y,8,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396,0.001028396
