Intensity Level,Direction,Ground Motion ID,story 1,story 2,story 3,story 4,story 5,story 6,story 7,story 8,story 9,story 10,story 11,story 12,story 13,story 14,story 15,story 16,story 17,story 18,story 19,story 20,story 21,story 22,story 23,story 24,story 25,story 26,story 27,story 28,story 29,story 30,story 31,story 32,story 33,story 34,story 35,story 36,story 37,story 38,story 39,story 40,story 41,story 42,story 43,story 44,story 45,story 46
DBED,X,3,0.000498746,0.001678202,0.002794458,0.004254329,0.009141489,0.009049663,0.009381093,0.009669482,0.010005229,0.010304465,0.010282444,0.010180705,0.010069589,0.009979075,0.009907976,0.009895466,0.009948006,0.009932996,0.009861267,0.009753753,0.009567793,0.009389392,0.00919393,0.009167991,0.009356162,0.009757385,0.010084236,0.010411828,0.010806095,0.011226302,0.011540482,0.011927183,0.012211153,0.012407255,0.012562782,0.012683002,0.012760654,0.01280335,0.012801231,0.012769921,0.012737087,0.012644427,0.012553461,0.012416594,0.012289784,0.012023988
DBED,X,4,0.000584459,0.001875025,0.002643254,0.003527135,0.006378208,0.005861329,0.006221896,0.006560563,0.006873572,0.007459652,0.007983881,0.008281195,0.008605175,0.009024012,0.009097476,0.009131931,0.009229703,0.009657132,0.010038876,0.010322478,0.010713951,0.010868039,0.010929051,0.010953847,0.010982993,0.010991161,0.011098715,0.011291169,0.011470278,0.011650116,0.01177549,0.011884227,0.011968842,0.012042972,0.012124463,0.012184862,0.012235525,0.012329207,0.012364257,0.012359413,0.012329377,0.012300495,0.012260111,0.012212314,0.012162181,0.012088462
DBED,X,5,0.000555063,0.00215417,0.003473275,0.006051868,0.017315992,0.021291296,0.020963784,0.020566445,0.020071222,0.02002546,0.020481116,0.02082775,0.020594224,0.020280259,0.019853995,0.019640072,0.019307922,0.018778931,0.018262452,0.017905403,0.017922446,0.01788887,0.017909334,0.017850532,0.01776537,0.017661607,0.01774121,0.017805037,0.018015886,0.018204186,0.018371513,0.018505676,0.018604716,0.018687808,0.018738384,0.018764556,0.018767027,0.01875894,0.018740646,0.018709688,0.018639083,0.018594182,0.018479589,0.018421183,0.018288502,0.018191262
DBED,X,6,0.000486229,0.001240756,0.001742548,0.002485583,0.005647921,0.005453291,0.005902202,0.006129757,0.00631442,0.006799232,0.006872992,0.007238287,0.007567514,0.007599748,0.007931861,0.007985896,0.008146251,0.008474557,0.008693722,0.008837958,0.008881691,0.008886999,0.008825111,0.008765189,0.008704008,0.008665303,0.008748102,0.008795945,0.008845675,0.00887969,0.008916437,0.008914942,0.00888787,0.008860298,0.00885237,0.008840796,0.008824241,0.008811929,0.008802954,0.008716672,0.008678977,0.008626767,0.008581978,0.008523659,0.008468537,0.008382056
DBED,X,7,0.000292853,0.001255472,0.001541396,0.002817403,0.006169628,0.005924881,0.006314763,0.006646068,0.007079568,0.007582621,0.007763803,0.007933899,0.00811101,0.008393748,0.008508142,0.008624447,0.008844881,0.009066325,0.0091866,0.009276432,0.009326707,0.009577508,0.009795888,0.009986961,0.010160491,0.010346674,0.010523801,0.010676563,0.010806458,0.01092032,0.011018206,0.011101012,0.011169322,0.011222904,0.011273605,0.011307011,0.011312667,0.011306728,0.011280664,0.011247457,0.011209045,0.01115318,0.011094987,0.011024154,0.010954992,0.010854059
DBED,X,8,0.000530033,0.001542951,0.001908709,0.002805607,0.007517658,0.006937017,0.007053757,0.007207397,0.00742753,0.008193952,0.008499823,0.008974038,0.009781118,0.00992877,0.009842088,0.009863748,0.010152705,0.009654512,0.009700421,0.009473943,0.009598148,0.009698003,0.009788772,0.009924226,0.009997608,0.010094782,0.010293081,0.010405946,0.010542641,0.010619388,0.010666801,0.010697342,0.010706023,0.010705546,0.01070288,0.010685757,0.010664821,0.010609586,0.010600763,0.010611961,0.010585699,0.010576596,0.0105167,0.010490883,0.010416755,0.01040588
DBED,X,9,0.000903005,0.002163271,0.003118414,0.003875487,0.00638195,0.00601433,0.006446681,0.006810549,0.007103329,0.007350426,0.007564333,0.007791767,0.008055977,0.008262595,0.008413556,0.008541445,0.008713556,0.008811783,0.008856424,0.008890435,0.008933217,0.009045795,0.009130028,0.009284497,0.009421254,0.009622101,0.009687301,0.009777539,0.009858701,0.009927092,0.010054939,0.010200138,0.010300056,0.010379146,0.010421909,0.010440217,0.010436157,0.010431563,0.010396645,0.01039598,0.010383544,0.010410549,0.010405621,0.010431514,0.01039369,0.010351688
DBED,X,10,0.000517529,0.001600779,0.002571609,0.004315366,0.009749807,0.01078769,0.011508508,0.01202582,0.01255137,0.013110779,0.013397843,0.013553213,0.013659047,0.01373417,0.013773617,0.013795918,0.013854934,0.013786131,0.013654234,0.013463963,0.013228252,0.012960333,0.012675157,0.012596385,0.01262351,0.012718275,0.012763302,0.012950468,0.013192161,0.013398596,0.013570123,0.013704526,0.013823215,0.013933519,0.01403321,0.014104821,0.014156888,0.014192352,0.014192197,0.014162272,0.014104559,0.014014783,0.013920521,0.013805743,0.013695147,0.013506791
DBED,X,11,0.001110781,0.002150331,0.003165235,0.004799323,0.009873294,0.00965339,0.010159311,0.010641417,0.011188338,0.01176072,0.012025201,0.012220218,0.012367054,0.012482866,0.012541612,0.012574017,0.012653422,0.012612898,0.012528619,0.01240181,0.01224084,0.012051147,0.011848788,0.011910106,0.012153501,0.012455123,0.012703468,0.012915893,0.013123609,0.013312618,0.013694147,0.013627907,0.013742985,0.013820128,0.013950229,0.013996465,0.014081985,0.014068534,0.014035978,0.013995842,0.013961243,0.013887633,0.013833405,0.013777663,0.013711254,0.013598566
DBED,Y,1,0.001345431,0.001954058,0.002649707,0.004263482,0.008596668,0.010178692,0.011032517,0.011387635,0.011657242,0.012113145,0.01240624,0.012445587,0.012435106,0.012334452,0.012218982,0.01213636,0.012119741,0.011989787,0.011783289,0.011547885,0.011258155,0.010957995,0.010960537,0.010973985,0.010956162,0.010845832,0.010973926,0.011145984,0.011298329,0.011527801,0.011733543,0.012033973,0.01224879,0.012508354,0.012723042,0.012849945,0.012894354,0.012909951,0.012978677,0.012973237,0.012991295,0.012963071,0.012898253,0.012811776,0.012678755,0.012512213
DBED,Y,2,0.000631409,0.00223812,0.002285622,0.003140995,0.0075044,0.007930244,0.008365856,0.00866267,0.008767394,0.008999743,0.009247249,0.009370859,0.009369006,0.009332965,0.009247717,0.009162812,0.009145392,0.009024069,0.00883091,0.008854463,0.00886373,0.008846473,0.008804338,0.00879503,0.00892758,0.009190692,0.009494737,0.009768081,0.009979862,0.010186336,0.010350636,0.010481976,0.010601746,0.0106834,0.010754465,0.010816002,0.010827613,0.010813412,0.010805044,0.010768548,0.010716063,0.01065597,0.01060676,0.010525981,0.010472156,0.010393085
DBED,Y,3,0.000478093,0.001524416,0.002331656,0.004031583,0.00794872,0.009665028,0.010377541,0.01076841,0.010925119,0.011235759,0.011238258,0.011312561,0.011586725,0.011622289,0.011604664,0.011589127,0.011652105,0.011590085,0.011469924,0.011293946,0.011091638,0.011125341,0.011337972,0.011620765,0.011951082,0.012226403,0.012536883,0.012832515,0.013079572,0.013265866,0.013411686,0.013535983,0.013639165,0.013721452,0.013781451,0.013811716,0.013807856,0.013773014,0.01374684,0.013707116,0.013655317,0.013595289,0.01352056,0.013443179,0.013364682,0.013250901
DBED,Y,4,0.000656442,0.001534622,0.002270076,0.003126782,0.00555324,0.00600693,0.006291159,0.006462602,0.006556814,0.006904837,0.007251157,0.00753738,0.007748822,0.007970113,0.007995336,0.007986349,0.008219481,0.008315337,0.008466247,0.008715667,0.008922574,0.009032921,0.009103843,0.009172036,0.009222615,0.00924028,0.009296127,0.009443405,0.009560051,0.009683713,0.009829439,0.009965499,0.010096457,0.010215774,0.010327591,0.010422822,0.010487907,0.010513302,0.010555777,0.010562414,0.010540237,0.010497797,0.010453107,0.010398791,0.010340566,0.010244874
DBED,Y,5,0.000560082,0.00196964,0.003303041,0.005985582,0.012846375,0.018970231,0.018121849,0.017435677,0.016800146,0.016267764,0.015748755,0.015330647,0.014917667,0.014532161,0.014093784,0.013721249,0.013177282,0.012845931,0.012650973,0.01224202,0.012066716,0.012030195,0.012182777,0.012322619,0.012607972,0.012746472,0.012972353,0.013228609,0.013480583,0.0136386,0.013804885,0.01396088,0.014082346,0.014186758,0.014272431,0.014329983,0.014357693,0.014362618,0.01438654,0.014387495,0.014371683,0.014347498,0.014308567,0.014277363,0.014257698,0.01422315
DBED,Y,6,0.000489363,0.00126592,0.001799489,0.003267639,0.009119318,0.009476787,0.009915239,0.010190285,0.010558194,0.011094777,0.011466505,0.011862143,0.011863473,0.011864,0.011854073,0.011860481,0.012025111,0.01218486,0.012128668,0.012114509,0.011973712,0.01189441,0.011728045,0.011626259,0.011645248,0.011702634,0.011879408,0.012033758,0.01217335,0.012304247,0.012420249,0.012529341,0.012623498,0.012705956,0.012786733,0.012846101,0.012876623,0.012889262,0.012923637,0.012940803,0.012947599,0.012938612,0.012917491,0.012884199,0.012841373,0.012777234
DBED,Y,7,0.000275366,0.000868403,0.001230951,0.002133923,0.003893791,0.00413575,0.004383846,0.004619451,0.004878529,0.005386843,0.005533521,0.005667368,0.005834798,0.006087019,0.006189259,0.006297934,0.006502501,0.006722288,0.006813869,0.006875347,0.006899959,0.006913763,0.006921951,0.006925589,0.006923035,0.006922503,0.006889503,0.006834968,0.006896142,0.006990211,0.007071755,0.007147512,0.007213208,0.007269068,0.007391761,0.007539842,0.007642049,0.007712121,0.007775931,0.007804199,0.007801322,0.007766188,0.007697815,0.007595067,0.007490259,0.007446192
DBED,Y,8,0.000762842,0.001374557,0.001803307,0.003073534,0.008182499,0.008557838,0.008949538,0.009234368,0.009557886,0.010043452,0.010318652,0.010608616,0.010901634,0.01117744,0.011387597,0.011416151,0.011545784,0.011610384,0.011597337,0.011492621,0.011375199,0.011266191,0.011108022,0.010946999,0.010993521,0.011036412,0.011149942,0.011245053,0.011319022,0.011387238,0.011443735,0.011486086,0.011520761,0.011549609,0.011580137,0.011598378,0.011596578,0.011581523,0.011590797,0.011590035,0.011582771,0.011569197,0.011555099,0.011536811,0.011535907,0.011522152
DBED,Y,9,0.001083855,0.003005852,0.003769671,0.004807034,0.007996266,0.008659164,0.009130343,0.009433606,0.009637177,0.009706464,0.009691832,0.009628112,0.009502201,0.009319792,0.009134673,0.008988255,0.009051903,0.008947276,0.009332197,0.009645439,0.009906035,0.010060114,0.010121521,0.010057322,0.009942183,0.009691079,0.009630571,0.009900512,0.010097949,0.010271217,0.010382399,0.010487029,0.01053814,0.010875195,0.01118293,0.011408195,0.011550262,0.011621895,0.011753164,0.011838501,0.011869992,0.011878077,0.011839348,0.011742876,0.011607404,0.011284808
DBED,Y,10,0.000452443,0.001559152,0.002695849,0.004651702,0.009651657,0.01088435,0.011504624,0.011743764,0.011760163,0.011948609,0.012135171,0.012248515,0.012372031,0.012524352,0.012572734,0.012478616,0.012444266,0.012293715,0.012061056,0.012010825,0.011897179,0.011705419,0.011493842,0.011380707,0.011646048,0.011857715,0.012163983,0.0123676,0.012521391,0.012628965,0.012686943,0.012702518,0.012710731,0.012710553,0.012718354,0.01276445,0.012858332,0.012960165,0.013075003,0.013143895,0.013165847,0.01313707,0.013062962,0.01294792,0.012816384,0.012607658
DBED,Y,11,0.000989388,0.001837627,0.00258108,0.003340723,0.004829995,0.006010853,0.0064784,0.006727768,0.006805897,0.006828528,0.00682953,0.006903869,0.006964022,0.006918753,0.006884055,0.006838615,0.007088733,0.007310543,0.007509191,0.007604366,0.007636675,0.007594026,0.007493594,0.00732101,0.007127653,0.007047798,0.007106489,0.007199853,0.007328889,0.007466191,0.007583176,0.007737158,0.007854439,0.007943757,0.00798999,0.008137105,0.008088851,0.008178926,0.008158146,0.008110571,0.008051926,0.007976121,0.007889736,0.007798462,0.007710376,0.00759786
MCED,X,1,0.001300384,0.002715711,0.003564387,0.005162642,0.013427896,0.018299354,0.017831714,0.018228553,0.018044365,0.017647221,0.017252368,0.017342151,0.017008767,0.016570093,0.016207642,0.01628281,0.016051779,0.015699896,0.015311235,0.014983919,0.01497795,0.014748469,0.014526511,0.01479308,0.015250752,0.016261831,0.016733138,0.017264247,0.018042092,0.018574456,0.019069423,0.019650848,0.020012094,0.020222019,0.02041277,0.020566117,0.020573814,0.020604418,0.02066446,0.020674434,0.020635905,0.020577155,0.02046013,0.020288847,0.020158166,0.019860171
MCED,X,2,0.000698372,0.001862269,0.002836949,0.004785194,0.011713241,0.011322153,0.011116054,0.011121019,0.011602772,0.012326626,0.012588408,0.012756115,0.012837108,0.012852954,0.012905112,0.012884856,0.012793219,0.012673507,0.012438604,0.01224585,0.011992173,0.011776416,0.01203028,0.012343711,0.0126664,0.012976102,0.0133555,0.013668135,0.014002385,0.014237363,0.014460365,0.014646668,0.014747766,0.014835198,0.014871407,0.014881675,0.014836928,0.014685544,0.014530204,0.014400968,0.014457765,0.014466385,0.014442595,0.014373925,0.014277781,0.014105581
MCED,X,3,0.000750309,0.001928234,0.002891752,0.004628808,0.015390392,0.019824398,0.017943265,0.017729188,0.017612948,0.017432402,0.017211423,0.016987212,0.016748888,0.016446101,0.01613525,0.015823714,0.01553963,0.015109695,0.01453232,0.013974192,0.013432334,0.013006022,0.012587301,0.01253226,0.013001061,0.013509051,0.013805893,0.014025119,0.014185453,0.014348417,0.014416351,0.01438496,0.014821852,0.015435115,0.015971326,0.016058208,0.016207932,0.016317541,0.016393618,0.016402461,0.016408514,0.016328517,0.016241926,0.016016487,0.015616874,0.015227059
MCED,X,4,0.000867339,0.002719655,0.003628484,0.005091262,0.010538501,0.010455624,0.010412979,0.010576199,0.01071844,0.011126755,0.011299072,0.011266427,0.011082901,0.01189346,0.012232313,0.01212476,0.011623802,0.011835917,0.012727928,0.011981616,0.012152558,0.013638805,0.012844814,0.013029036,0.013468152,0.01379028,0.014212328,0.014093649,0.014200759,0.014585811,0.015037672,0.015551912,0.0157393,0.015805035,0.015577008,0.015697523,0.015960078,0.015986135,0.016032281,0.016106741,0.016269322,0.016146009,0.016106571,0.015836133,0.015718824,0.015548073
MCED,X,5,0.000608902,0.002293287,0.00332304,0.00506497,0.021438931,0.035426155,0.03429485,0.031029597,0.028656423,0.028742904,0.028478168,0.03025838,0.029298735,0.027523886,0.02736215,0.027139697,0.02712858,0.026374431,0.026389665,0.026581477,0.026553827,0.026893727,0.026423043,0.026026457,0.02567972,0.027173326,0.027639669,0.027599425,0.026493835,0.026083453,0.02570774,0.026204005,0.026028271,0.026271392,0.026065816,0.026396698,0.026525348,0.026662315,0.026945961,0.026906401,0.026393169,0.026167016,0.025804548,0.025331148,0.025098169,0.024889787
MCED,X,6,0.000844175,0.001922656,0.002458841,0.003556062,0.008725466,0.008366157,0.009045517,0.008551605,0.009208884,0.00988901,0.009364341,0.009927096,0.01054277,0.010951908,0.01100504,0.010716747,0.01095448,0.011167172,0.011446944,0.011491162,0.011519294,0.01148727,0.011438308,0.01130402,0.011204231,0.01138614,0.010988802,0.011767147,0.011272337,0.01144581,0.011370952,0.012012874,0.011427112,0.011394454,0.011396818,0.011574399,0.011760825,0.011149774,0.01092694,0.010946948,0.010920393,0.011008012,0.010981847,0.01112336,0.010950946,0.01081154
MCED,X,7,0.000411753,0.001594055,0.00256667,0.004141605,0.009484336,0.009561438,0.010088691,0.010548413,0.011104317,0.011668635,0.012005562,0.012365193,0.012729002,0.012941555,0.013231687,0.013535037,0.013885714,0.014115072,0.014308245,0.014552262,0.014829069,0.015036885,0.015298993,0.015633827,0.015919321,0.016258415,0.01655527,0.016768047,0.016961622,0.017125431,0.017263309,0.017371313,0.017456598,0.017512625,0.017553279,0.017571993,0.017563305,0.017555933,0.017524384,0.017458253,0.01739263,0.017294809,0.017197832,0.01708034,0.016976772,0.016798209
MCED,X,8,0.000818519,0.002304384,0.002633758,0.00382567,0.010633642,0.010378093,0.010409938,0.011331512,0.01055867,0.012703053,0.011752184,0.01254085,0.012507998,0.013238293,0.012892975,0.013069746,0.013420101,0.014474489,0.012772706,0.012840582,0.012784208,0.012999496,0.013465944,0.013062309,0.012989523,0.014167686,0.014276719,0.014249361,0.014274888,0.014329379,0.014164592,0.014157799,0.014349098,0.014445073,0.01424727,0.014225913,0.014345495,0.014472397,0.014452245,0.014457581,0.01441541,0.014403658,0.014289508,0.014196628,0.014061044,0.013892568
MCED,X,9,0.001503754,0.003598301,0.004688288,0.005244224,0.008404721,0.008142343,0.008823413,0.009318468,0.009612839,0.009740114,0.010049112,0.01033786,0.010449705,0.010575334,0.010648453,0.010770381,0.011152879,0.011137584,0.01117205,0.011120028,0.011172593,0.011385696,0.011546496,0.011653931,0.011703101,0.011961749,0.01179012,0.011782969,0.012081341,0.012427758,0.012692275,0.013012391,0.013216787,0.013394447,0.013541328,0.013613154,0.013706354,0.013718299,0.013677617,0.013636443,0.013657598,0.013569578,0.013525273,0.013459974,0.013385192,0.013159236
MCED,X,10,0.00076878,0.00181471,0.003020441,0.005218509,0.016139926,0.026205865,0.024716362,0.024248183,0.023847443,0.023585844,0.023233006,0.022931454,0.022671522,0.022433461,0.022181076,0.022023454,0.021659676,0.021248279,0.020825226,0.020432504,0.020097483,0.019809326,0.019553409,0.019344289,0.019135498,0.018949094,0.018681334,0.018438795,0.018219297,0.018335545,0.018551705,0.018731027,0.018873427,0.018981767,0.019050309,0.019076344,0.019078978,0.019175937,0.019228819,0.019198833,0.019096067,0.018847389,0.018744286,0.018605625,0.018471491,0.018370086
MCED,X,11,0.002105123,0.004058794,0.004569359,0.0056926,0.014780371,0.015605947,0.014510961,0.014977424,0.015439859,0.016188935,0.016662653,0.016947192,0.017113095,0.017211046,0.017257692,0.017297184,0.017350257,0.017384669,0.017339997,0.017306248,0.017260115,0.017195465,0.017132197,0.017057123,0.016989874,0.017027143,0.017030204,0.017142431,0.017220987,0.017307261,0.017331094,0.017238971,0.017331077,0.01741062,0.017442249,0.017556426,0.017650212,0.017665833,0.017710326,0.01785699,0.01800046,0.018097133,0.018159351,0.018149656,0.018102115,0.017890807
MCED,Y,1,0.00193867,0.002661595,0.003702989,0.0063521,0.015299864,0.021496104,0.02027251,0.019703799,0.019207993,0.018730259,0.018279292,0.017780417,0.017321282,0.01684389,0.016365945,0.015912475,0.015353524,0.014769419,0.014141381,0.013565453,0.013060499,0.012588674,0.012125881,0.011817648,0.011699886,0.011476493,0.011450162,0.011331304,0.011410798,0.011283461,0.011541734,0.011914834,0.012212328,0.012373442,0.012629961,0.012709682,0.012860113,0.013019331,0.013219712,0.0132797,0.013256791,0.013215155,0.013136927,0.012988033,0.01285406,0.012595381
MCED,Y,2,0.000885482,0.00194107,0.003322534,0.006225073,0.016455808,0.022538928,0.021829963,0.021317869,0.02063854,0.020313378,0.019736636,0.019498219,0.019194282,0.018733595,0.018465276,0.018159104,0.017611884,0.017223423,0.016793181,0.016478071,0.01600278,0.015637473,0.015305017,0.015410671,0.015572822,0.015696392,0.015873638,0.015984903,0.016068489,0.016139445,0.016202586,0.016245307,0.016257266,0.016265841,0.016225997,0.016240388,0.016188245,0.016125205,0.016041251,0.015939611,0.015906103,0.015959192,0.015995292,0.016007799,0.015989596,0.01585565
MCED,Y,3,0.000613266,0.001953985,0.003282465,0.004501608,0.012512287,0.017069651,0.017260447,0.017712169,0.017879817,0.017886324,0.017692276,0.017467327,0.017197804,0.016761817,0.016431501,0.016414491,0.016584884,0.016472958,0.016207827,0.015877697,0.015970574,0.016076817,0.016622441,0.017205825,0.017711904,0.01811401,0.018717,0.019139358,0.019392668,0.019646484,0.019908452,0.020083014,0.020173039,0.020242023,0.02027142,0.020274384,0.020224686,0.020131371,0.020048656,0.019947481,0.019831851,0.019701668,0.019575755,0.019443912,0.019316846,0.019184563
MCED,Y,4,0.001051299,0.002124555,0.002966578,0.004280308,0.008574833,0.00908265,0.009730297,0.010183948,0.010483266,0.010790364,0.010768676,0.010752365,0.010564254,0.010345623,0.010115851,0.010157853,0.010332608,0.010397775,0.010334977,0.010219472,0.010104377,0.009949356,0.009981938,0.010169366,0.01030465,0.010405797,0.010749852,0.011032216,0.011348395,0.011681257,0.011978799,0.01225679,0.012478673,0.012683553,0.012877285,0.013040054,0.013128472,0.013177379,0.013221399,0.013229649,0.013209484,0.013165558,0.013099595,0.013002495,0.012867225,0.012701188
MCED,Y,5,0.000878625,0.00291305,0.004881594,0.00906795,0.023880207,0.032710738,0.027781855,0.025543138,0.024852402,0.024244774,0.024066405,0.023729437,0.023517966,0.023210442,0.022851467,0.02274372,0.022308974,0.021818537,0.021280199,0.020631071,0.020701399,0.020918588,0.021024082,0.021199347,0.02121722,0.021198384,0.021095734,0.021327254,0.022288825,0.023085379,0.02361337,0.024224669,0.0246362,0.02495408,0.025234903,0.025485513,0.025624895,0.025754945,0.025947738,0.026102454,0.026044702,0.025889419,0.025849519,0.025733232,0.025596913,0.025181023
MCED,Y,6,0.000657069,0.001618161,0.002502169,0.004408853,0.01072566,0.011680557,0.012453811,0.012948006,0.013178334,0.013500864,0.013680871,0.013783797,0.013929315,0.014119858,0.014373866,0.014442756,0.014688018,0.014474975,0.014230073,0.014110272,0.013969151,0.014079028,0.014243756,0.014514121,0.014800383,0.014987689,0.015391738,0.015717835,0.015999858,0.0162068,0.016410355,0.016573995,0.016745086,0.016898621,0.017006633,0.017085837,0.017128499,0.017089016,0.017060696,0.017031898,0.016933353,0.016836034,0.016724672,0.016600773,0.016472333,0.016309013
MCED,Y,7,0.000511263,0.001393368,0.001790354,0.00283727,0.005558518,0.006088089,0.006450117,0.006758461,0.007039254,0.007507427,0.007883247,0.008256929,0.008443598,0.00856741,0.008693459,0.008873243,0.009027642,0.009145743,0.009217117,0.009299723,0.009310936,0.009304457,0.009233715,0.009205351,0.009119732,0.008979359,0.00905992,0.00913392,0.009239755,0.009327724,0.009441761,0.009703666,0.009936371,0.010143281,0.010334509,0.010496216,0.010615096,0.010693939,0.010768871,0.010795502,0.010785614,0.010736475,0.010653138,0.010534647,0.010377689,0.010127439
MCED,Y,8,0.001305371,0.002185597,0.002618162,0.004221273,0.012447087,0.013543742,0.013905112,0.014029486,0.014202006,0.014654382,0.015213299,0.015546459,0.015898104,0.016054787,0.016168531,0.016195013,0.016211642,0.015999973,0.015679445,0.015474606,0.015268587,0.015111568,0.015262519,0.015357584,0.015693486,0.016049436,0.016516903,0.016906248,0.017219272,0.017507913,0.017675265,0.017881504,0.018025707,0.018167583,0.018304364,0.018365385,0.018400071,0.018305046,0.018318102,0.018181736,0.018148795,0.018085456,0.017881745,0.017782792,0.017656181,0.017468499
MCED,Y,9,0.001816017,0.00341456,0.004673192,0.006181381,0.011733886,0.012835928,0.013289003,0.013730417,0.013945307,0.013894647,0.013667187,0.013286068,0.012913511,0.012621742,0.012351474,0.012108663,0.012585121,0.012622543,0.012479963,0.012252366,0.012047286,0.012719687,0.013218662,0.013531905,0.013695132,0.013584001,0.013376815,0.01301261,0.013317363,0.013865511,0.014326232,0.014694484,0.014998787,0.015211835,0.015490528,0.015988506,0.016266163,0.016570053,0.016841439,0.016988804,0.017119621,0.017173238,0.01713935,0.017001328,0.016864918,0.016407593
MCED,Y,10,0.000592596,0.002586892,0.004737789,0.007130719,0.018968399,0.025567125,0.024672379,0.024088415,0.023304333,0.022594593,0.021939633,0.021337333,0.020814214,0.020269923,0.019738919,0.019298568,0.01875192,0.018147963,0.017489992,0.016835826,0.016117054,0.015368159,0.014555543,0.013702101,0.013019706,0.012956396,0.013233944,0.013492879,0.013700796,0.013921139,0.014105063,0.014434196,0.014729375,0.014987012,0.015204481,0.015387539,0.015604142,0.015828294,0.016062051,0.01624344,0.01634421,0.016385772,0.016362261,0.016266734,0.01619235,0.015947012
MCED,Y,11,0.001316658,0.002956637,0.003802259,0.00427823,0.007465865,0.010581538,0.010840958,0.010896944,0.010863554,0.010982288,0.011083423,0.011094573,0.011215646,0.011340447,0.011411129,0.011435329,0.011406176,0.011304911,0.011123044,0.010834388,0.010509743,0.010164148,0.009946458,0.009891152,0.009954051,0.009968114,0.010015263,0.009971807,0.009998135,0.009968209,0.009905521,0.009932523,0.009851653,0.010105901,0.010235345,0.010187702,0.010229294,0.010320429,0.010348492,0.010132115,0.010068789,0.010221482,0.010273148,0.010314305,0.010339561,0.010379633
