Intensity Level,Direction,Ground Motion ID,floor 1,floor 2,floor 3,floor 4,floor 5,floor 6,floor 7,floor 8,floor 9,floor 10,floor 11,floor 12,floor 13,floor 14,floor 15,floor 16,floor 17,floor 18,floor 19,floor 20,floor 21,floor 22,floor 23,floor 24,floor 25,floor 26,floor 27,floor 28,floor 29,floor 30,floor 31,floor 32,floor 33,floor 34,floor 35,floor 36,floor 37,floor 38,floor 39,floor 40,floor 41,floor 42,floor 43,floor 44,floor 45,floor 46,floor 47
MCED,Y,1,0,0,0,0,0.011044135,0.01427539,0.015835825,0.016810885,0.01754555,0.017866935,0.018018935,0.017909395,0.017603075,0.017213455,0.016964355,0.016725375,0.01670294,0.016336105,0.01581905,0.015194255,0.014451175,0.013539675,0.01256206,0.011427625,0.01035824,0.00936746,0.008693057,0.009012572,0.009184743,0.008946915,0.00913645,0.009606567,0.010154917,0.010282206,0.010348051,0.010435746,0.01071354,0.01156593,0.010823905,0.01025841,0.009723366,0.009387931,0.007903719,0.00718376,0.004828259,0,0
MCED,Y,2,0,0,0,0,0.017669025,0.02022788,0.019852025,0.018927585,0.01861209,0.01808111,0.01725658,0.01642574,0.01582576,0.015262595,0.014864635,0.01478135,0.015107695,0.01521098,0.01517745,0.01507018,0.01473956,0.01440647,0.014096255,0.01367732,0.013217305,0.01245848,0.01225191,0.012031685,0.0117329,0.01125611,0.01088555,0.010178934,0.00987289,0.009700448,0.00949153,0.009038398,0.008471908,0.007622515,0.00684603,0.006131841,0.005669165,0.0051061,0.004437474,0.003756491,0.003025829,0,0
MCED,Y,3,0,0,0,0,0.014709035,0.01758575,0.018792385,0.01905676,0.01902809,0.018709815,0.01824565,0.01777887,0.017271635,0.01688128,0.016516285,0.01631968,0.01628272,0.016257945,0.0161075,0.016070305,0.016108585,0.015986765,0.015734805,0.01540703,0.01510696,0.0146311,0.014092225,0.01362966,0.013201975,0.012582665,0.01182223,0.011058702,0.010402981,0.009963013,0.009535722,0.00889322,0.008278159,0.007609635,0.006871019,0.006082243,0.005333659,0.004546797,0.003714484,0.002884936,0.002423471,0,0
MCED,Y,4,0,0,0,0,0.008164848,0.01101958,0.012596295,0.013781655,0.014566625,0.01481335,0.014655485,0.014019455,0.01370065,0.013394385,0.013181735,0.01323306,0.013680355,0.01446952,0.01508086,0.015561655,0.01570747,0.015584245,0.015215485,0.01456669,0.013775465,0.01274602,0.01223073,0.01159988,0.011208495,0.010842708,0.01097605,0.01093908,0.01071647,0.010399065,0.010206421,0.009921136,0.009979596,0.009958511,0.009532126,0.008922255,0.00815586,0.00735866,0.006112872,0.004919322,0.003879233,0,0
MCED,Y,5,0,0,0,0,0.024032905,0.02620253,0.028188215,0.029533725,0.029022015,0.0278587,0.026933355,0.026393405,0.025517165,0.024427205,0.024036135,0.023359125,0.023229735,0.022734215,0.021916285,0.02152949,0.021672665,0.021809335,0.02178193,0.02157481,0.021866575,0.022117025,0.022136595,0.021908355,0.02171321,0.020836615,0.019300205,0.01781842,0.0158094,0.014292415,0.01356506,0.01295254,0.012712145,0.012116285,0.011129625,0.011067213,0.009976251,0.009325752,0.008257952,0.007464329,0.005155116,0,0
MCED,Y,6,0,0,0,0,0.008343276,0.01211503,0.013397695,0.013893915,0.01442454,0.01488224,0.015324425,0.015077225,0.0153934,0.01522123,0.01526257,0.015407735,0.01542917,0.01527104,0.01534346,0.015223215,0.014989335,0.014767365,0.014508855,0.01410916,0.013679775,0.013392085,0.013015465,0.012518745,0.011796605,0.011215276,0.010890094,0.010505571,0.010068674,0.009630072,0.009545106,0.00917717,0.00852515,0.007652317,0.007048208,0.006223302,0.005595892,0.00488221,0.004111911,0.003346787,0.002541713,0,0
MCED,Y,7,0,0,0,0,0.005835235,0.007646387,0.008450446,0.008831083,0.008954341,0.008828407,0.008535732,0.008131262,0.008136394,0.008137109,0.00812975,0.008047478,0.008383105,0.008481897,0.008820854,0.008989217,0.009127868,0.009146307,0.009378954,0.009510596,0.00951584,0.009391127,0.009188351,0.008913812,0.008777695,0.008629248,0.008634159,0.008613224,0.008582892,0.008540418,0.008508083,0.008343266,0.008102619,0.007735924,0.00726989,0.006700974,0.006030838,0.005274354,0.004275073,0.003416158,0.002319975,0,0
MCED,Y,8,0,0,0,0,0.008652518,0.01315954,0.014820785,0.014543855,0.016338415,0.01675434,0.01767658,0.01742306,0.01792623,0.017876065,0.018281295,0.018396685,0.019694145,0.02044656,0.020755985,0.020927235,0.020959045,0.02111729,0.021155975,0.02104014,0.020730245,0.02029557,0.01994624,0.019340865,0.01877706,0.01823246,0.017501385,0.01703985,0.016546335,0.015714315,0.01506473,0.0144128,0.0129322,0.011574145,0.01051252,0.009459715,0.008382494,0.006965138,0.006040785,0.005117669,0.003948855,0,0
MCED,Y,9,0,0,0,0,0.015130085,0.01768462,0.018478405,0.01905196,0.01905746,0.018712645,0.01819925,0.01751259,0.016695335,0.015920285,0.0155685,0.01581758,0.01645221,0.01628817,0.01587882,0.01521833,0.01468665,0.014834845,0.01492762,0.014955965,0.014844615,0.014242265,0.013574495,0.012907735,0.01199607,0.01110376,0.01139586,0.012091485,0.01244138,0.012467075,0.01221345,0.012200875,0.011986885,0.01190248,0.01122058,0.010830125,0.009433533,0.008866433,0.007178639,0.006189258,0.004488085,0,0
MCED,Y,10,0,0,0,0,0.0123491,0.013152625,0.01285241,0.0131896,0.01326914,0.013135235,0.0127389,0.012067835,0.01160532,0.011086827,0.010818372,0.010733301,0.01124734,0.011553325,0.011613035,0.011394615,0.010962255,0.01039997,0.009724878,0.009044642,0.009150826,0.008630592,0.009563826,0.009564261,0.009425456,0.009212293,0.008829504,0.008216793,0.007975651,0.007769041,0.0075321,0.007210399,0.007116456,0.006889233,0.006763805,0.006488696,0.00608664,0.005541393,0.004759937,0.004183278,0.003628581,0,0
MCED,Y,11,0,0,0,0,0.007814996,0.011120005,0.012765345,0.013818345,0.014454135,0.014747765,0.014683735,0.01431832,0.013930155,0.01377466,0.014188045,0.014543395,0.015343175,0.015986295,0.01625011,0.016414125,0.01652776,0.016312965,0.01560147,0.014353375,0.013131021,0.011954811,0.010952822,0.010315072,0.009862699,0.009502245,0.00965748,0.009327615,0.009104206,0.008454389,0.007993897,0.008010218,0.007813265,0.007551843,0.007457003,0.006887392,0.00656948,0.006407036,0.006077332,0.005730287,0.004035241,0,0
