Intensity Level,Direction,Ground Motion ID,floor 1,floor 2,floor 3,floor 4,floor 5,floor 6,floor 7,floor 8,floor 9,floor 10,floor 11,floor 12,floor 13,floor 14,floor 15,floor 16,floor 17,floor 18,floor 19,floor 20,floor 21,floor 22,floor 23,floor 24,floor 25,floor 26,floor 27,floor 28,floor 29,floor 30,floor 31,floor 32,floor 33,floor 34,floor 35,floor 36,floor 37,floor 38,floor 39,floor 40,floor 41,floor 42,floor 43,floor 44,floor 45,floor 46,floor 47
DBED,Y,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,X,1,0,0,0,0,0.03291727,0.03127535,0.029557145,0.02811234,0.02660085,0.025008235,0.023438715,0.02193087,0.020657075,0.01910802,0.017882645,0.017194455,0.017689885,0.017949405,0.018009005,0.017697075,0.017329085,0.017507045,0.017310175,0.01725216,0.01729166,0.017636455,0.017238125,0.01688019,0.016619245,0.016273825,0.0162717,0.01704371,0.018534255,0.01926959,0.018931585,0.01803216,0.01723792,0.016314245,0.0152003,0.013821355,0.012599275,0.011270685,0.00934595,0.007161475,0.004383434,3.90E-14,0
MCED,X,2,0,0,0,0,0.016476112,0.014595555,0.013536913,0.012775027,0.012124305,0.011550345,0.011206385,0.010916123,0.011093523,0.011234174,0.011265802,0.011192443,0.011147264,0.010766301,0.010596197,0.010492533,0.010263693,0.01000561,0.009566197,0.008883625,0.008626804,0.009784469,0.01067825,0.01118776,0.01145404,0.01170368,0.01207759,0.01228816,0.012100845,0.01198263,0.011779995,0.011492655,0.01086525,0.010049491,0.009371622,0.008990107,0.008657048,0.007966336,0.007080813,0.005932584,0.004626997,3.90E-14,0
MCED,X,3,0,0,0,0,0.02001915,0.02177006,0.02251558,0.02268749,0.022644135,0.02219505,0.022088445,0.02170116,0.021184745,0.020626795,0.019987735,0.019508275,0.01899815,0.01820827,0.017219355,0.01626928,0.015568845,0.0156051,0.0166336,0.017401415,0.01785229,0.018310515,0.01830633,0.018344205,0.018267485,0.01793315,0.017425115,0.01680063,0.016163315,0.01546965,0.01462156,0.013681815,0.012721865,0.01176823,0.010918912,0.010168912,0.00940768,0.008602065,0.007735352,0.005542425,0.004376309,5.25E-14,0
MCED,X,4,0,0,0,0,0.026457975,0.024599075,0.023778275,0.022924795,0.02190819,0.02085004,0.01976719,0.018788295,0.018243445,0.01784093,0.017505565,0.01709271,0.01680513,0.01666086,0.016189495,0.01549378,0.014842635,0.01444669,0.01414788,0.01417337,0.014596745,0.01456215,0.014270025,0.01388399,0.01340818,0.01264574,0.012129655,0.011903225,0.01172749,0.011422575,0.011248765,0.010950005,0.010549905,0.010129331,0.009687513,0.009223795,0.00883588,0.007868965,0.006108086,0.005279767,0.004539854,4.28E-14,0
MCED,X,5,0,0,0,0,0.02554065,0.030311375,0.02924592,0.02784646,0.027243975,0.026894695,0.026072045,0.02584994,0.025568515,0.02526228,0.025103835,0.02508538,0.0251127,0.02499806,0.024799205,0.02455107,0.024267525,0.024089585,0.023719815,0.02343519,0.022998065,0.022765305,0.02254731,0.022068145,0.02144971,0.02066115,0.01997024,0.019379545,0.0187923,0.017944095,0.01730012,0.01608186,0.01480311,0.013811245,0.012179501,0.009763595,0.008458902,0.007652592,0.005651205,0.004995258,0.004363194,8.05E-14,0
MCED,X,6,0,0,0,0,0.005303241,0.006649802,0.007436936,0.008107133,0.008479028,0.00874472,0.008858248,0.008852011,0.008796626,0.008747343,0.008731482,0.008786755,0.009103953,0.009275839,0.0092845,0.009509229,0.009641789,0.009634007,0.009477076,0.009215995,0.008816396,0.008878436,0.009009863,0.008979542,0.00885767,0.008606498,0.008180831,0.007634329,0.007124998,0.006820509,0.006811731,0.006639992,0.006563917,0.006040045,0.005646157,0.005387481,0.005295365,0.005156377,0.004889665,0.004519879,0.003488869,3.74E-14,0
MCED,X,7,0,0,0,0,0.005672775,0.007760855,0.00888999,0.009683797,0.010132919,0.010588522,0.010706274,0.01122813,0.011366975,0.01172813,0.01187336,0.01218409,0.012617335,0.01273226,0.0129183,0.01298452,0.01304632,0.013153685,0.01321984,0.01332325,0.013224195,0.01318682,0.01304143,0.01264714,0.012316035,0.01189023,0.01141634,0.01090557,0.01034859,0.009783413,0.00922184,0.008635732,0.007960615,0.007479042,0.006454471,0.005853436,0.005223979,0.00453366,0.003780033,0.003112568,0.001938467,5.16E-14,0
MCED,X,8,0,0,0,0,0.005033167,0.00747408,0.008227417,0.008307217,0.008255781,0.008501318,0.008020828,0.007917992,0.007822398,0.007788926,0.007981454,0.007905006,0.008510064,0.008556409,0.008526588,0.008477504,0.008393623,0.008440341,0.008275346,0.008262739,0.008386273,0.008305456,0.008431694,0.008154007,0.007985785,0.008262847,0.008482531,0.008812528,0.008957443,0.008968993,0.009136685,0.008900216,0.008518123,0.008108351,0.007832869,0.007278226,0.006535437,0.005707663,0.005205817,0.004918511,0.003465513,6.58E-14,0
MCED,X,9,0,0,0,0,0.00724449,0.009761963,0.01141781,0.012561365,0.01343836,0.01398337,0.01419281,0.01414512,0.01382858,0.01339336,0.013196335,0.013369735,0.01407006,0.01426967,0.01415604,0.013996545,0.014030135,0.01388135,0.013880275,0.013992675,0.014007015,0.0138577,0.013506115,0.01337029,0.01323876,0.013171865,0.013081755,0.012894425,0.012587955,0.01220156,0.011895795,0.011720575,0.01138125,0.010711685,0.009589558,0.008320265,0.007778879,0.007148421,0.006620413,0.006078787,0.00489311,4.67E-14,0
MCED,X,10,0,0,0,0,0.01996848,0.02296478,0.02389396,0.02429341,0.02423339,0.024340225,0.024193295,0.024022415,0.023818345,0.02353038,0.023137455,0.022617585,0.02225943,0.021519805,0.021004905,0.02055405,0.019994465,0.01937898,0.01858736,0.01784918,0.0170959,0.016697675,0.016688875,0.016409885,0.01635453,0.016202645,0.015907085,0.01553425,0.014943745,0.01412303,0.013409855,0.012614725,0.011657405,0.010632555,0.00964865,0.008821483,0.007939905,0.006683879,0.005357357,0.004465488,0.002977458,4.46E-14,0
MCED,X,11,0,0,0,0,0.024155885,0.024053345,0.023430535,0.02319358,0.022449345,0.02149886,0.020922485,0.02042674,0.020052695,0.019766695,0.019495185,0.019131395,0.018909685,0.01863935,0.018379575,0.01804286,0.017798075,0.017612915,0.0176152,0.01749654,0.01726167,0.01702239,0.01705759,0.017117,0.017104625,0.016930805,0.016552055,0.016110975,0.01555287,0.01465047,0.013157845,0.011945255,0.01075119,0.010147211,0.009324004,0.008847688,0.008375975,0.007606503,0.006970282,0.005868362,0.00459251,3.76E-14,0
MCED,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
