Intensity Level,Direction,Ground Motion ID,story 1,story 2,story 3,story 4,story 5,story 6,story 7,story 8,story 9,story 10,story 11,story 12,story 13,story 14,story 15,story 16,story 17,story 18,story 19,story 20,story 21,story 22,story 23,story 24,story 25,story 26,story 27,story 28,story 29,story 30,story 31,story 32,story 33,story 34,story 35,story 36,story 37,story 38,story 39,story 40,story 41,story 42,story 43,story 44
DBED,X,5,0.000253436,0.000480464,0.000381101,0.00086203,0.00254199,0.0038385,0.00416801,0.00422514,0.00464183,0.00522882,0.00565598,0.00575041,0.00561696,0.0055961,0.00584911,0.00601112,0.00607296,0.0060101,0.00587313,0.0058439,0.00611539,0.00644123,0.00659535,0.00654104,0.00652455,0.00706361,0.00780625,0.00838352,0.00916567,0.0103195,0.0111677,0.01158,0.0111044,0.0102748,0.00923812,0.00884965,0.00789204,0.00670549,0.00563852,0.00455355,0.0037367,0.00345994,0.00297768,0.0025823
DBED,X,6,0.000378393,0.000711118,0.000637411,0.00116634,0.00368531,0.0061313,0.00737331,0.00812221,0.00841872,0.00859179,0.00885624,0.00875103,0.0085146,0.00834606,0.00838549,0.00815631,0.00744243,0.00639117,0.00546278,0.00534103,0.00544946,0.00574083,0.00621167,0.00595883,0.00513783,0.00543484,0.00568865,0.00616397,0.00696287,0.00747221,0.00783109,0.00849769,0.00827362,0.00748607,0.00614172,0.00596869,0.00508077,0.00545196,0.00454528,0.00447522,0.0040095,0.00365599,0.00311262,0.00238334
DBED,X,7,0.000236061,0.000422349,0.000391578,0.00129628,0.00501428,0.00937403,0.0122969,0.0148261,0.017183,0.0194865,0.0214208,0.0227069,0.0233594,0.0235064,0.0230554,0.022075,0.0205981,0.0188338,0.0169828,0.0152446,0.0141317,0.0137305,0.0133763,0.0128419,0.0120613,0.0111981,0.0101095,0.00910871,0.00836317,0.00868293,0.00850183,0.00846969,0.0076966,0.00729767,0.00779381,0.00806437,0.00825681,0.0077577,0.00776572,0.00673063,0.00549042,0.00446711,0.00369217,0.00305446
DBED,X,8,0.00027357,0.000487497,0.000426038,0.000772688,0.00225555,0.00338938,0.00381892,0.0040904,0.00422999,0.00433574,0.00444803,0.00470346,0.00487408,0.00497714,0.00488572,0.00462237,0.00418613,0.00395347,0.00367077,0.00341492,0.00378406,0.00437903,0.00476087,0.00475853,0.0046453,0.00475345,0.00488687,0.00499422,0.00518619,0.00537971,0.00463073,0.0046167,0.00528111,0.0053531,0.00472641,0.00468692,0.00489973,0.00433234,0.00409874,0.00388812,0.00360437,0.00362681,0.00328443,0.00270926
DBED,X,9,0.000236805,0.000456539,0.000388081,0.000797911,0.00247203,0.00397768,0.00470382,0.0050379,0.00543881,0.00614481,0.00683511,0.0073607,0.00772241,0.00792057,0.00781437,0.00745259,0.00687215,0.00619981,0.00555747,0.00506027,0.00462087,0.00434424,0.00476686,0.00513072,0.00538776,0.00554822,0.00552355,0.00551587,0.00575324,0.00668456,0.00752951,0.00836484,0.00796799,0.00655147,0.00517569,0.00574256,0.00668396,0.00681438,0.0059998,0.00478348,0.00392273,0.0033052,0.0027835,0.00234324
DBED,X,10,0.000533318,0.00102283,0.000861397,0.00101942,0.0024448,0.00370093,0.00441029,0.00484247,0.00502695,0.00514414,0.00528696,0.00526616,0.00546908,0.00581608,0.00598437,0.00600234,0.00591224,0.00583761,0.0057645,0.00574364,0.00575421,0.00587644,0.00626582,0.00666704,0.00670606,0.00625799,0.00577249,0.00599842,0.00646274,0.00712187,0.0078259,0.00796444,0.00717609,0.00677318,0.00632825,0.00624269,0.00585967,0.0054648,0.00624143,0.00534258,0.00511733,0.00478953,0.00382501,0.00301556
DBED,X,11,0.00054129,0.00106013,0.000852187,0.00110826,0.00349197,0.00603374,0.00760808,0.0087744,0.00952187,0.00994105,0.010137,0.010268,0.0103647,0.0104339,0.010281,0.00974806,0.00902333,0.00840201,0.0079364,0.00778648,0.00764006,0.007391,0.00693974,0.00634304,0.0062834,0.0063975,0.00636213,0.00608639,0.00565773,0.00598003,0.00562765,0.00525611,0.00581121,0.00665936,0.00663935,0.00548759,0.00417163,0.00412921,0.00489795,0.00444331,0.00376934,0.00413864,0.00344837,0.00245143
DBED,Y,1,0.000476284,0.00152537,0.00102392,0.00169725,0.00526008,0.00566925,0.0065692,0.00463491,0.00434885,0.00741375,0.00632861,0.00746409,0.00679661,0.00408095,0.00585584,0.00449425,0.00411009,0.00774856,0.00864126,0.00929564,0.00858208,0.0057242,0.00735454,0.00625099,0.00485728,0.00889841,0.00896323,0.00819196,0.00761957,0.00535568,0.00560637,0.00882852,0.00931692,0.0119815,0.0099018,0.00897231,0.00822782,0.00491719,0.00767737,0.00932361,0.00890591,0.00871281,0.00588531,0.0046288
DBED,Y,2,0.000194284,0.000593046,0.000582002,0.000999291,0.00314046,0.00441982,0.00452822,0.00253206,0.00247184,0.00498105,0.00389488,0.00476038,0.00499029,0.00367368,0.0051981,0.00429371,0.00391666,0.00780943,0.00797972,0.00807052,0.00672949,0.00385196,0.00453276,0.0030053,0.00272695,0.00694294,0.00802678,0.00703076,0.00670585,0.00483836,0.00704937,0.00636257,0.00729987,0.00993079,0.00929159,0.00756928,0.0075299,0.0056784,0.00462063,0.0078262,0.00722192,0.00741432,0.00514373,0.00364933
DBED,Y,3,0.000122142,0.000376896,0.000364167,0.000594878,0.00194003,0.00318315,0.0029934,0.00169412,0.00172738,0.00351736,0.00366256,0.00341741,0.00334992,0.00292602,0.00309969,0.00240235,0.00218354,0.00471391,0.00480718,0.0044398,0.00424124,0.00324528,0.0038685,0.00223037,0.00221225,0.00501985,0.0056257,0.00623012,0.00576841,0.00484076,0.00514555,0.00595583,0.00648586,0.00891958,0.00893287,0.00788882,0.00733861,0.00550118,0.00404915,0.00584774,0.00504682,0.00660264,0.00545135,0.00328984
DBED,Y,4,0.000227695,0.000698338,0.000704764,0.00125758,0.0046584,0.00566195,0.00778369,0.00567336,0.00534437,0.00991152,0.00830035,0.00887899,0.00768612,0.00483744,0.00606554,0.00572178,0.00515108,0.00922923,0.0100786,0.0106406,0.00970696,0.00662298,0.00853109,0.0091401,0.00967128,0.0155207,0.0178429,0.0171083,0.0144818,0.00926342,0.00905247,0.0126536,0.0113389,0.012044,0.0110188,0.00904682,0.00884319,0.00702338,0.0066839,0.00921107,0.00831255,0.00927363,0.00767057,0.00512749
DBED,Y,5,0.000227193,0.000736998,0.000768717,0.00139415,0.00443975,0.00639241,0.00720431,0.00491133,0.00503214,0.00814552,0.00852511,0.00732225,0.00640911,0.00477451,0.00483713,0.00427734,0.00384301,0.00780701,0.00849299,0.00732593,0.00691534,0.00453327,0.00562871,0.00481475,0.00448546,0.00843886,0.0104406,0.0110632,0.00949969,0.00678507,0.00939905,0.0124928,0.0119438,0.0131025,0.0112018,0.00965003,0.00871529,0.0061027,0.00626564,0.0103819,0.00891354,0.00919143,0.0073053,0.00465491
DBED,Y,6,0.000202503,0.000691915,0.000720122,0.00146927,0.00536778,0.00778981,0.00883076,0.00650555,0.00694043,0.0100781,0.0105021,0.00961672,0.00881028,0.00580349,0.00575083,0.00624858,0.00504441,0.00805421,0.00757703,0.00665257,0.00562456,0.00359095,0.00416642,0.00341505,0.00278696,0.00634282,0.00736659,0.0070983,0.00642453,0.0048593,0.0059942,0.00909984,0.00944784,0.0108653,0.0087597,0.00834421,0.00714663,0.00561922,0.00666751,0.00957927,0.00851429,0.00917461,0.00633191,0.00368956
DBED,Y,7,0.000179066,0.000570061,0.000666343,0.001252,0.00445663,0.00782686,0.00900464,0.00816202,0.00783298,0.0102031,0.0103811,0.00924794,0.0084037,0.00683425,0.00686646,0.00651711,0.00539875,0.00937995,0.0101989,0.00962982,0.00880991,0.00755837,0.00978358,0.0110112,0.011101,0.0160962,0.0161673,0.0140379,0.0105484,0.00572637,0.0059627,0.0090903,0.00989453,0.0132603,0.0137862,0.0119447,0.00986764,0.00598519,0.00542245,0.00857942,0.00753521,0.00740029,0.0059306,0.00383567
DBED,Y,8,0.000198289,0.000625834,0.00058102,0.000964343,0.00335014,0.00590386,0.00734913,0.00654235,0.0065211,0.00942411,0.00899671,0.00803216,0.00748639,0.00599893,0.00582805,0.00635409,0.00527616,0.00841459,0.00864244,0.00743259,0.00663424,0.00535245,0.00655444,0.00875014,0.00835741,0.0123747,0.0126801,0.0111364,0.00907713,0.0054993,0.00533296,0.00667513,0.00613674,0.00762394,0.00696913,0.00642267,0.0065169,0.00574115,0.00531616,0.00702013,0.00598864,0.00664522,0.00518164,0.00364018
DBED,Y,9,0.000305202,0.000958098,0.000854759,0.00134282,0.0037019,0.00461046,0.00547421,0.00403288,0.00398188,0.00720285,0.00754978,0.00666784,0.00565445,0.00412316,0.00430609,0.00468187,0.00359501,0.00676555,0.00735181,0.00659535,0.00628276,0.00533603,0.00513174,0.00459347,0.00381232,0.0072971,0.00791333,0.00722282,0.00639212,0.00514764,0.00522091,0.00665188,0.00643157,0.00741902,0.00786647,0.00678667,0.00702432,0.0057948,0.00447675,0.00605368,0.00560242,0.00669438,0.00591342,0.00382386
DBED,Y,10,0.000256607,0.00084959,0.000675923,0.00135499,0.00418896,0.00400511,0.00482898,0.00294624,0.0025669,0.00530471,0.00512039,0.00556186,0.00468409,0.00291854,0.00468123,0.00277005,0.00252306,0.0059147,0.00490515,0.00732563,0.00670576,0.00418737,0.00442703,0.00349837,0.00348471,0.00695625,0.00776142,0.00882782,0.00819275,0.00440449,0.00573159,0.00790249,0.00761243,0.00898749,0.00810405,0.00716251,0.00669407,0.00483209,0.00655699,0.00698165,0.00657346,0.00739781,0.00515149,0.00336175
DBED,Y,11,0.000368121,0.0011645,0.000977707,0.00161032,0.00544628,0.00587874,0.00682439,0.00437223,0.00444076,0.00756272,0.00710653,0.00692602,0.00657348,0.00392216,0.00387667,0.00291627,0.00284729,0.00529968,0.00489848,0.00621323,0.00663958,0.0038493,0.00514599,0.00364641,0.00344964,0.00651233,0.00823626,0.00830136,0.00822981,0.00420431,0.00581131,0.00369923,0.00383383,0.00624857,0.00574933,0.00664565,0.00793931,0.00368197,0.00572835,0.00900409,0.00836589,0.00771392,0.00454565,0.00392675
MCED,X,1,0.000761098,0.00165132,0.00159281,0.00168288,0.00488867,0.00810436,0.00968707,0.0106791,0.0110975,0.0110971,0.010821,0.0103202,0.00988893,0.00947556,0.00880831,0.00801134,0.00739902,0.0072049,0.00702773,0.00707781,0.00706838,0.00715184,0.00700828,0.00653038,0.00620268,0.00601028,0.00562117,0.00524341,0.00564495,0.00598887,0.00670088,0.0074808,0.00747701,0.00673967,0.00596413,0.00536511,0.00583337,0.00708319,0.00764139,0.00629787,0.00559848,0.00442813,0.0033911,0.00246179
MCED,X,2,0.000442767,0.000924412,0.000828178,0.00130365,0.00470259,0.00857444,0.0112498,0.013695,0.0160234,0.0183266,0.0203412,0.0218721,0.0229949,0.0238064,0.0241646,0.0240262,0.0232796,0.0220959,0.0206927,0.0191982,0.0174348,0.015351,0.0132556,0.0110986,0.00904148,0.00740307,0.00621291,0.00639848,0.00696282,0.00776384,0.0079483,0.00818273,0.00894141,0.00929939,0.00895208,0.00863739,0.00933061,0.00988638,0.00847854,0.00732489,0.00549813,0.00428547,0.00332761,0.00273077
MCED,X,3,0.000229558,0.00040736,0.000376608,0.000962614,0.00360956,0.00667292,0.00875774,0.0105971,0.0123179,0.013945,0.0151361,0.0156544,0.0155651,0.0151953,0.0148107,0.0143098,0.0134038,0.0120504,0.0103734,0.00875576,0.00759113,0.00686786,0.00653037,0.00683481,0.00765687,0.00896126,0.0101069,0.0108286,0.0109217,0.0102476,0.00894513,0.00852185,0.00799772,0.00729403,0.00644736,0.00538974,0.00478456,0.00473168,0.00458078,0.00458311,0.00433952,0.00382203,0.00326796,0.00265747
MCED,X,4,0.000300547,0.000569425,0.000556507,0.00108416,0.0031874,0.00503397,0.00584544,0.00631135,0.0066024,0.00695243,0.007444,0.0079522,0.00840549,0.00876073,0.00882178,0.00869784,0.00836259,0.00786022,0.00729038,0.00677008,0.00616493,0.00557022,0.00550272,0.00548263,0.00543041,0.00574456,0.00579478,0.00570838,0.00563492,0.00628055,0.00653172,0.00728156,0.00708729,0.00747114,0.00756609,0.00660564,0.00689141,0.00723166,0.00703934,0.00588788,0.00513551,0.00443216,0.00375839,0.00310277
MCED,X,5,0.000380681,0.000725856,0.000571133,0.001151,0.00389778,0.0064211,0.00744463,0.00851984,0.00950126,0.0107792,0.0121228,0.0129429,0.0132191,0.0133443,0.0134522,0.0133625,0.0128485,0.0119449,0.010878,0.00984938,0.00883278,0.00765981,0.00658832,0.00557789,0.00554564,0.00609822,0.00723406,0.00815553,0.00898965,0.0107099,0.0114445,0.0116989,0.0115949,0.0109696,0.0096384,0.00844338,0.00745328,0.00658107,0.00553865,0.0046216,0.00458307,0.00369457,0.00313343,0.00272548
MCED,X,6,0.000555434,0.00107126,0.00089244,0.0022638,0.0082679,0.0136364,0.0162302,0.0181763,0.0195882,0.0211384,0.0222945,0.022732,0.0227117,0.0224125,0.0217821,0.0208268,0.0194176,0.0179057,0.0165939,0.0153828,0.0138372,0.0118338,0.0105355,0.0093496,0.00871813,0.0080733,0.00670244,0.00586365,0.00609313,0.00692897,0.00834292,0.0090427,0.00869293,0.00752496,0.00659853,0.00587665,0.00546521,0.00583398,0.00548889,0.00493945,0.00423409,0.00404628,0.00380091,0.00290669
MCED,X,7,0.000433151,0.000844916,0.000506606,0.00323505,0.0130101,0.0217478,0.0265058,0.0308425,0.0351108,0.0392297,0.042666,0.0458995,0.0483633,0.0508283,0.0528078,0.054599,0.0560261,0.0569398,0.0571272,0.0566011,0.0550456,0.0520911,0.0481251,0.043302,0.0380841,0.0333534,0.0287414,0.0244933,0.0207848,0.0167841,0.0139635,0.0114357,0.00981155,0.00880065,0.00788585,0.00737505,0.00708976,0.00734975,0.00824435,0.00779793,0.00673383,0.00545287,0.0042801,0.00344002
MCED,X,8,0.000423546,0.000787465,0.000605189,0.00107092,0.0034968,0.00589519,0.00726364,0.00829235,0.00901808,0.00956235,0.00991949,0.00999641,0.00979669,0.00942571,0.00873545,0.00864994,0.00837041,0.00786862,0.0071974,0.00647936,0.0061318,0.00625127,0.00644072,0.00630128,0.00576541,0.00531778,0.00533921,0.00545238,0.00560103,0.00571962,0.00507931,0.00500846,0.00557408,0.00652272,0.0066311,0.00570403,0.00548495,0.00500226,0.0048792,0.00447463,0.00413823,0.00391071,0.00312965,0.00239675
MCED,X,9,0.000352972,0.000677763,0.000578442,0.0010286,0.00298994,0.00485983,0.00586412,0.00663662,0.00727823,0.00777968,0.00801098,0.00792542,0.00765829,0.00728442,0.00699709,0.00685671,0.00647092,0.00590845,0.00523036,0.00472444,0.00423586,0.00443137,0.00477313,0.00510844,0.00572365,0.00623141,0.00659249,0.00695796,0.0077552,0.00856427,0.00841414,0.00934264,0.00883256,0.00713393,0.005773,0.00602472,0.00664576,0.00613216,0.00536629,0.004417,0.0036604,0.00313224,0.00343262,0.00285841
MCED,X,10,0.000784088,0.00150337,0.00126397,0.00154623,0.00419626,0.00689543,0.00828328,0.00925604,0.00997736,0.010567,0.0109038,0.0116243,0.0122701,0.012755,0.0132708,0.0137921,0.0138756,0.0135794,0.0137594,0.0138535,0.0136016,0.0129104,0.0118273,0.0104049,0.00905834,0.00902324,0.00905892,0.00944795,0.00958263,0.00944598,0.009371,0.00918372,0.00850183,0.00807638,0.00775726,0.00740347,0.00670783,0.00647481,0.00653578,0.00505062,0.00532861,0.00549739,0.004264,0.00313526
MCED,X,11,0.000854504,0.00162909,0.00123551,0.001842,0.00674719,0.011825,0.0148038,0.0172588,0.0195122,0.0216396,0.0233706,0.0246525,0.0255578,0.0261021,0.0261729,0.0257863,0.0248351,0.0234261,0.0216455,0.0196647,0.0172583,0.0143737,0.0119901,0.00963658,0.00747527,0.00619459,0.00531954,0.00488708,0.00488859,0.00575744,0.00615247,0.00580466,0.00545752,0.00605436,0.00657897,0.00622079,0.00467975,0.00474665,0.00530851,0.00616259,0.00447892,0.00423955,0.0037504,0.00269238
MCED,Y,1,0.000697395,0.00219628,0.00137953,0.00248984,0.00860575,0.012394,0.014004,0.00969467,0.010163,0.0124611,0.0123694,0.0118653,0.0109374,0.00795045,0.00851685,0.00623315,0.00517308,0.00911219,0.0105648,0.0105565,0.0101568,0.00616316,0.0067761,0.00676097,0.00548531,0.00907512,0.00945189,0.00956086,0.008134,0.00618759,0.00668933,0.00844374,0.00845928,0.0114752,0.0103694,0.00962901,0.00963296,0.0061736,0.00660359,0.0115531,0.0108558,0.00938867,0.0060095,0.00504163
MCED,Y,2,0.000270813,0.000927945,0.000760912,0.0015605,0.00489084,0.00558786,0.0065607,0.0042855,0.00426654,0.00922245,0.00756658,0.00985396,0.00897833,0.00546015,0.00726655,0.00600483,0.00556154,0.0112164,0.00965726,0.0106081,0.00874202,0.00436049,0.00538069,0.00475354,0.00415973,0.00876103,0.0102474,0.00875161,0.00799624,0.00510157,0.00714996,0.00758289,0.00831222,0.0102001,0.00880107,0.00731256,0.00770506,0.00611745,0.00556438,0.0086881,0.00770107,0.0074543,0.0053715,0.00411011
MCED,Y,3,0.000184077,0.000569538,0.000542862,0.000881395,0.00268892,0.00383319,0.00443141,0.0029018,0.00294238,0.00566568,0.00603908,0.00619033,0.00540572,0.00412131,0.00501732,0.0042751,0.00384427,0.00722055,0.007399,0.00683889,0.00647843,0.00516839,0.00533085,0.00325351,0.0030344,0.00682849,0.00789056,0.00786854,0.00706806,0.00588127,0.00710368,0.00920054,0.0102873,0.012173,0.0122011,0.0106276,0.00980307,0.0067942,0.005683,0.00816674,0.00726588,0.00847421,0.00679301,0.00464022
MCED,Y,4,0.00033121,0.00102976,0.00101404,0.00189357,0.00732329,0.0110058,0.0142355,0.0124146,0.0127582,0.0162763,0.0163846,0.0161144,0.014974,0.012831,0.0139287,0.0146344,0.0135183,0.0161362,0.0166418,0.0158593,0.0144904,0.0113308,0.0115012,0.012066,0.0115849,0.0175279,0.0173162,0.0173718,0.0146567,0.00771702,0.00895317,0.014453,0.0142091,0.0165089,0.015366,0.0132776,0.0117037,0.00806698,0.00772469,0.0107826,0.00961855,0.0107306,0.00903639,0.00610473
MCED,Y,5,0.000313908,0.00101043,0.00102539,0.00196127,0.00660535,0.0100856,0.0120178,0.0103516,0.0105559,0.014016,0.0147428,0.0139577,0.0129187,0.0115501,0.0123869,0.0121038,0.0109155,0.0140731,0.0127626,0.0117265,0.00939934,0.00653067,0.00539229,0.00616221,0.00495451,0.010214,0.0107259,0.0112551,0.0108473,0.00663554,0.00986581,0.0129162,0.0135361,0.0155197,0.0133981,0.0110129,0.0102363,0.00574956,0.00682099,0.0105153,0.00909137,0.00935029,0.00730281,0.00531481
MCED,Y,6,0.000282744,0.000957651,0.000945854,0.00189642,0.00697284,0.0106729,0.0118274,0.00795326,0.00967102,0.0133511,0.0113957,0.0115306,0.0101119,0.00790399,0.0077668,0.00672851,0.00527572,0.00926051,0.00867009,0.00805756,0.00686591,0.00399163,0.00573454,0.00469389,0.00371918,0.0072942,0.00833994,0.00887509,0.00808803,0.00456912,0.0060752,0.00796263,0.0080938,0.0101438,0.00998392,0.0101842,0.00848334,0.00594495,0.00695216,0.00992737,0.00907354,0.00908753,0.0061245,0.0041148
MCED,Y,7,0.000268838,0.000771794,0.000828773,0.00192015,0.00754114,0.0149983,0.018885,0.0187343,0.0195778,0.0229996,0.0225544,0.021732,0.0200128,0.0177637,0.0176493,0.0159363,0.0141635,0.0180028,0.0170427,0.0156323,0.0144082,0.0122679,0.0143239,0.015778,0.0153024,0.0196983,0.0189977,0.0158857,0.0127689,0.00605144,0.00800244,0.0103497,0.0121922,0.0164196,0.0175689,0.0148436,0.0117924,0.00604032,0.0060629,0.00975264,0.00861772,0.00800538,0.00618363,0.00404579
MCED,Y,8,0.00027113,0.000861904,0.000774961,0.00147861,0.00562966,0.0105903,0.0129876,0.0126024,0.0130656,0.0164912,0.0169413,0.0158624,0.0150626,0.013699,0.0140483,0.0144205,0.0131408,0.0161943,0.0154946,0.0130189,0.0111174,0.0077012,0.00874392,0.0105073,0.00994183,0.0139474,0.0139634,0.0116989,0.00940559,0.00535123,0.00599383,0.00817033,0.00809786,0.0092693,0.00896575,0.00805364,0.0075635,0.00552942,0.00549033,0.00910131,0.00783382,0.00810765,0.0053946,0.00382275
MCED,Y,9,0.000452257,0.00142143,0.00113425,0.00199678,0.00550947,0.00627491,0.0068469,0.00543112,0.0051292,0.00975668,0.00893624,0.0096838,0.00771634,0.00704084,0.00800276,0.00820465,0.0077328,0.0118881,0.0124443,0.0117198,0.0103052,0.00792439,0.00874236,0.00939445,0.00852622,0.0127909,0.0135111,0.0122053,0.0102724,0.00670011,0.00600861,0.0106786,0.0103131,0.0109515,0.0103686,0.00778716,0.00776382,0.00620379,0.00507985,0.00666735,0.00606488,0.00741914,0.00612093,0.00409547
MCED,Y,10,0.000376657,0.00126524,0.000980106,0.00194222,0.00651985,0.0061044,0.00726209,0.00502518,0.00455368,0.0085499,0.00799337,0.00942971,0.00737413,0.00428203,0.0058612,0.0042297,0.00344065,0.00741279,0.00725496,0.00870197,0.00793371,0.00444598,0.00549524,0.00670668,0.00585664,0.0106428,0.0121693,0.0107802,0.00898473,0.00579015,0.00695346,0.0104501,0.0104387,0.0119962,0.0118499,0.00971337,0.00855803,0.00588889,0.0072392,0.00876092,0.00831997,0.00787693,0.00642359,0.00408627
MCED,Y,11,0.000552487,0.0017232,0.00137269,0.00239081,0.00784049,0.00990253,0.0112262,0.00820416,0.00860259,0.012415,0.0116619,0.0109313,0.00876727,0.00667576,0.00531696,0.00513264,0.00419861,0.0074931,0.0077698,0.00784744,0.00697365,0.00438371,0.00518233,0.00680786,0.00558131,0.00891781,0.00903405,0.0094989,0.00804769,0.00513976,0.00630658,0.00625088,0.00577639,0.00780712,0.00709799,0.00852834,0.00885047,0.00612279,0.0064755,0.0105019,0.00991882,0.00945232,0.00625723,0.00462682
