Intensity Level,Direction,Ground Motion ID,story 1,story 2,story 3,story 4,story 5,story 6,story 7,story 8,story 9,story 10,story 11,story 12,story 13,story 14,story 15,story 16,story 17,story 18,story 19,story 20,story 21,story 22,story 23,story 24,story 25,story 26,story 27,story 28,story 29,story 30,story 31,story 32,story 33,story 34,story 35,story 36,story 37,story 38,story 39,story 40,story 41,story 42,story 43,story 44
DBEB,X,11,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,Y,1,6.64E-05,0.000203134,0.000234388,0.000357478,0.00122356,0.00122356,0.00122356,0.00104419,0.0010451,0.00177841,0.00177841,0.00177841,0.00168616,0.00168616,0.00168616,0.00119151,0.00121195,0.00206614,0.00206614,0.00206614,0.00182303,0.00182303,0.00182303,0.00136808,0.00141133,0.00283713,0.00283713,0.00283713,0.00245759,0.00245759,0.00245759,0.00221344,0.002373,0.00385462,0.00385462,0.00385462,0.00295809,0.00295809,0.00295809,0.00273711,0.00245393,0.0029677,0.0029677,0.0029677
DBEB,Y,2,1.01E-04,0.000322139,0.000331448,0.000592921,0.00267814,0.00267814,0.00267814,0.00198795,0.00190945,0.00277748,0.00277748,0.00277748,0.00206951,0.00206951,0.00206951,0.00157803,0.00156475,0.00300943,0.00300943,0.00300943,0.00239257,0.00239257,0.00239257,0.00247456,0.00258525,0.00468695,0.00468695,0.00468695,0.00360132,0.00360132,0.00360132,0.00433331,0.00361483,0.00515437,0.00515437,0.00515437,0.00441324,0.00441324,0.00441324,0.0070674,0.00638961,0.00424855,0.00424855,0.00424855
DBEB,Y,3,0.000102006,0.000332679,0.000427741,0.000723892,0.00326919,0.00326919,0.00326919,0.00254214,0.00223343,0.00363389,0.00363389,0.00363389,0.00274811,0.00274811,0.00274811,0.00213569,0.00204865,0.00395906,0.00395906,0.00395906,0.00315873,0.00315873,0.00315873,0.00230027,0.00235784,0.00590034,0.00590034,0.00590034,0.00497378,0.00497378,0.00497378,0.00620489,0.00570994,0.00602313,0.00602313,0.00602313,0.00505416,0.00505416,0.00505416,0.00680777,0.00635879,0.00474676,0.00474676,0.00474676
DBEB,Y,4,8.86E-05,0.000267741,0.000341002,0.000566865,0.00280246,0.00280246,0.00280246,0.00232782,0.00225281,0.00395591,0.00395591,0.00395591,0.00349206,0.00349206,0.00349206,0.00277986,0.00265622,0.0060671,0.0060671,0.0060671,0.00474521,0.00474521,0.00474521,0.00356211,0.00281512,0.00607867,0.00607867,0.00607867,0.00415626,0.00415626,0.00415626,0.00371807,0.0033813,0.00505128,0.00505128,0.00505128,0.00404551,0.00404551,0.00404551,0.00412573,0.00357062,0.00385563,0.00385563,0.00385563
DBEB,Y,5,9.67E-05,0.000303829,0.000405851,0.000608333,0.00262239,0.00262239,0.00262239,0.0025277,0.00214079,0.0039643,0.0039643,0.0039643,0.00350115,0.00350115,0.00350115,0.00247462,0.00228738,0.00499198,0.00499198,0.00499198,0.00375442,0.00375442,0.00375442,0.00267912,0.00252303,0.00503576,0.00503576,0.00503576,0.00376764,0.00376764,0.00376764,0.00366375,0.00318274,0.00473793,0.00473793,0.00473793,0.00357932,0.00357932,0.00357932,0.00304819,0.00281068,0.00341883,0.00341883,0.00341883
DBEB,Y,6,2.83E-04,0.000934304,0.000749359,0.00140042,0.0028196,0.0028196,0.0028196,0.00356051,0.0036995,0.00329624,0.00329624,0.00329624,0.0032217,0.0032217,0.0032217,0.00304329,0.00326153,0.00517364,0.00517364,0.00517364,0.00295289,0.00295289,0.00295289,0.00275563,0.00283973,0.00498351,0.00498351,0.00498351,0.00358198,0.00358198,0.00358198,0.00276028,0.00302479,0.00319141,0.00319141,0.00319141,0.00278541,0.00278541,0.00278541,0.00454506,0.00506481,0.00314403,0.00314403,0.00314403
DBEB,Y,7,2.75E-04,0.000858914,0.000676583,0.000982822,0.00227279,0.00227279,0.00227279,0.0019743,0.0022382,0.00323474,0.00323474,0.00323474,0.00213431,0.00213431,0.00213431,0.00209185,0.00217178,0.00352829,0.00352829,0.00352829,0.0019696,0.0019696,0.0019696,0.00238179,0.00240883,0.00451454,0.00451454,0.00451454,0.00220357,0.00220357,0.00220357,0.0034309,0.00383086,0.00391308,0.00391308,0.00391308,0.00219298,0.00219298,0.00219298,0.00457849,0.00666985,0.00324584,0.00324584,0.00324584
DBEB,Y,8,2.05E-04,0.000718374,0.00061652,0.00102079,0.00253301,0.00253301,0.00253301,0.00220575,0.00205093,0.0036134,0.0036134,0.0036134,0.00304562,0.00304562,0.00304562,0.00184779,0.0018854,0.00334933,0.00334933,0.00334933,0.00293028,0.00293028,0.00293028,0.00262452,0.00253934,0.0057219,0.0057219,0.0057219,0.0042052,0.0042052,0.0042052,0.00344315,0.00318291,0.00465595,0.00465595,0.00465595,0.00380448,0.00380448,0.00380448,0.00556852,0.00570074,0.00381969,0.00381969,0.00381969
DBEB,Y,9,1.65E-04,0.00059636,0.00042612,0.000912393,0.00231501,0.00231501,0.00231501,0.00214255,0.0022523,0.00257049,0.00257049,0.00257049,0.00222536,0.00222536,0.00222536,0.0016155,0.00147628,0.00286776,0.00286776,0.00286776,0.00180976,0.00180976,0.00180976,0.00231029,0.00260512,0.00373542,0.00373542,0.00373542,0.00312133,0.00312133,0.00312133,0.00350273,0.00348967,0.00550006,0.00550006,0.00550006,0.00485707,0.00485707,0.00485707,0.00698518,0.00610368,0.00458361,0.00458361,0.00458361
